Date,Long,Short,LongShort
2013-01-31,-0.0017495762032085252,0.0011323396464646249,-0.00288191584967315
2013-02-28,-0.0007922840909090624,-0.0007980340909090499,5.749999999987536e-06
2013-03-31,0.0014815624999999749,0.0013321249999999874,0.00014943749999998747
2013-04-30,0.0018490119047618503,0.0017778184523809127,7.119345238093761e-05
2013-05-31,0.0014646249999999998,-0.00028340422077915,0.0017480292207791499
2013-06-30,-0.004612624999999913,-0.003146988636363575,-0.0014656363636363378
2013-07-31,-0.001362315217391275,-0.0002733423913043375,-0.0010889728260869375
2013-08-31,-0.0012100597826087,-0.0008941765476728862,-0.00031588323493581373
2013-09-30,-0.002083244047619,-0.0007517370134036875,-0.0013315070342153124
2013-10-31,0.0021934016563146747,0.0019169461697722248,0.0002764554865424499
2013-11-30,0.0011447888198757375,0.00091249728260865,0.0002322915372670875
2013-12-31,-0.0009754186507936,-0.0005723333337499625,-0.0004030853170436375
2014-01-31,0.00022046085858585,0.002246520833749963,-0.002026059975164113
2014-02-28,0.0013685113636363125,0.0013846874999999623,-1.617613636364988e-05
2014-03-31,0.0003755357142857,0.00206531249999995,-0.00168977678571425
2014-04-30,0.0007715892857142251,0.0017660624999999625,-0.0009944732142857374
2014-05-31,0.0012169464285713498,0.0017940565482142375,-0.0005771101196428876
2014-06-30,0.0007456964285714124,0.0016671607136904253,-0.0009214642851190129
2014-07-31,0.0014317202380952124,0.0012099223602484125,0.00022179787784679995
2014-08-31,0.0017352499999999749,0.0014011966873705875,0.0003340533126293874
2014-09-30,0.001401568181818175,0.0007795335497835,0.0006220346320346751
2014-10-31,0.001333624999999975,0.0007049945652173375,0.0006286304347826375
2014-11-30,0.001204192934782575,0.0011523863636363377,5.180657114623724e-05
2014-12-31,0.001928279604934175,0.001538690789473625,0.00038958881546054995
2015-01-31,0.0030785065792762875,0.0023552164786967127,0.0007232901005795747
2015-02-28,0.0006231250000000126,0.001227619047619,-0.0006044940476189874
2015-03-31,0.0010476590909090624,0.0009844090914772376,6.324999943182487e-05
2015-04-30,0.0003529659090908875,0.00039065340852270007,-3.768749943181259e-05
2015-05-31,-0.0036076118421052377,-0.004349726973684175,0.0007421151315789372
2015-06-30,-0.0030095287081339126,-0.0030940472488038,8.451854066988734e-05
2015-07-31,0.0010094486166007624,0.0008755340909090499,0.00013391452569171255
2015-08-31,0.001759286231764975,0.001335910714285675,0.0004233755174793
2015-09-30,-0.00047814393938848756,-0.0003366493506493,-0.00014149458873918754
2015-10-31,0.0016149886363635876,0.0013347613636363,0.00028022727272728767
2015-11-30,-0.0002918446968560625,-9.838582251083504e-05,-0.0001934588743452275
2015-12-31,-0.0004980654761904625,-0.0003501369047618745,-0.000147928571428588
2016-01-31,0.0005074086782738124,0.000779999999999925,-0.0002725913217261125
2016-02-29,0.0002329603693452377,0.00181230357142855,-0.0015793432020833123
2016-03-31,0.0009869523809523625,0.0005977857142856649,0.0003891666666666976
2016-04-30,-0.0004662738097023753,0.00018092857142855005,-0.0006472023811309254
2016-05-31,-0.00015614880934518757,-7.071428571428626e-05,-8.543452363090132e-05
2016-06-30,0.0013497191558441502,0.0010343068181817624,0.0003154123376623878
2016-07-31,0.0021114442635335375,0.0021932499999999626,-8.180573646642507e-05
2016-08-31,0.0006966446692727374,0.0004622499999999875,0.00023439466927274992
2016-09-30,-0.0004373162055335125,-0.0009477499999999876,0.000510433794466475
2016-10-31,-0.00083512608225105,-0.0014033749999999626,0.0005682489177489126
2016-11-30,-0.002747737554112525,-0.0028509999999999625,0.00010326244588743745
2016-12-31,-0.0011172673160172873,-0.0002631856060605875,-0.0008540817099566998
2017-01-31,-0.0003221304112553863,-0.0008758143939393375,0.0005536839826839512
2017-02-28,-4.5738636363636104e-05,-0.0012601022727272374,0.0012143636363636013
2017-03-31,6.192391304348749e-05,0.00013622282608697468,-7.429891304348718e-05
2017-04-30,0.0012010066425120626,0.000612304951690775,0.0005887016908212875
2017-05-31,0.0005464898989898748,-0.00017203914141411254,0.0007185290404039873
2017-06-30,0.0007773593073592625,0.0011537386363635875,-0.000376379329004325
2017-07-31,-0.001602422619047575,-0.00163998917748915,3.7566558441575046e-05
2017-08-31,0.0009920341614906125,0.0012714323593073125,-0.0002793981978167
2017-09-30,0.0003224301242236025,-6.727759740256298e-05,0.0003897077216261655
2017-10-31,0.00013317857142859988,-0.0006467451298701376,0.0007799237012987375
2017-11-30,0.0009391477272727,0.0011541363636363375,-0.0002149886363636375
2017-12-31,0.00057642464114825,0.00029367643540664985,0.00028274820574160017
2018-01-31,-0.0013274999999999875,-0.0017437942583731626,0.00041629425837317506
2018-02-28,-0.0014721931818181123,-0.0015407954545453876,6.86022727272753e-05
2018-03-31,0.0011825714285713875,0.00112437499999995,5.8196428571437395e-05
2018-04-30,0.0006017738095238125,0.0007007797619047125,-9.900595238090005e-05
2018-05-31,-0.0007455227272727499,-0.0001170000000000125,-0.0006285227272727374
2018-06-30,0.00037701677489173746,2.6964285713750057e-06,0.00037432034632036245
2018-07-31,0.0005299458874458624,0.000881624999999975,-0.00035167911255411255
2018-08-31,-0.0007288073122529625,-0.00017290513833989997,-0.0005559021739130625
2018-09-30,-0.0005295108695652124,-0.0007845380434781875,0.00025502717391297507
2018-10-31,-0.001120831521739075,-0.00048398863636360003,-0.000636842885375475
2018-11-30,0.0005176951581027248,0.0006724999999999375,-0.00015480484189721267
2018-12-31,0.0017977482057415623,0.0010670401069518376,0.0007307080987897247
2019-01-31,0.0008392972488038,0.00031678943850267486,0.0005225078103011251
2019-02-28,0.0006972784090908625,0.0007644090909090374,-6.713068181817493e-05
2019-03-31,0.0011038660714285625,0.0004619345238094875,0.000641931547619075
2019-04-30,0.0006061964285713873,6.940476190487525e-06,0.0005992559523808998
2019-05-31,0.0008748977272726875,0.0008528068181818125,2.209090909087506e-05
2019-06-30,0.002614352272727225,0.0023271471291865997,0.00028720514354062514
2019-07-31,0.0013857119565217,0.001616747139588075,-0.0002310351830663751
2019-08-31,0.0024754471343873497,0.002771037549407087,-0.0002955904150197374
2019-09-30,-0.0005931612554112,2.0989718614725057e-05,-0.0006141509740259251
2019-10-31,-0.00065514556277055,-0.000857050983436825,0.00020190542066627498
2019-11-30,-0.001613038302277375,-0.0009094556277056375,-0.0007035826745717376
2019-12-31,-0.0004845,-0.0005219801587301124,3.748015873011239e-05
2020-01-31,0.0002021624999999875,0.0005475353535353126,-0.00034537285353532514
2020-02-29,0.0015366499999999624,0.0013954090909090626,0.00014124090909089972
2020-03-31,-7.85875000000125e-05,-0.0016715681818181625,0.00159298068181815
2020-04-30,-0.0008529920454545126,-0.0006628522727272375,-0.00019013977272727505
2020-05-31,0.0010759174999999625,0.000775363095238025,0.0003005544047619375
2020-06-30,-2.3116857142849997e-05,0.000832148268398275,-0.0008552651255411249
2020-07-31,0.000879587454968925,0.0010948527667984124,-0.00021526531182948744
2020-08-31,0.00016988231884054107,0.00012863586956521252,4.124644927532855e-05
2020-09-30,0.00026176946969693263,0.00034902272727269996,-8.725325757576733e-05
2020-10-31,0.0005459460227272624,0.0008737499999999624,-0.00032780397727270004
2020-11-30,-0.00012952102813854004,0.00045885822510817497,-0.000588379253246715
2020-12-31,-0.0001384511309523688,0.0003290167748917625,-0.00046746790584413126
2021-01-31,-0.000283757433749975,-0.0003393352272727125,5.5577793522737496e-05
2021-02-28,-0.0017760063162499749,-0.0014720000000000124,-0.0003040063162499625
2021-03-31,-0.0012066048916303499,-0.0012001983695651749,-6.406522065174978e-06
2021-04-30,-0.00036740760836952505,-0.000492176630434775,0.00012476902206524996
2021-05-31,-0.001196414285714275,-0.0014333749999999625,0.0002369607142856875
2021-06-30,0.0006435472402597,0.0005081958337499875,0.00013535140650971253
2021-07-31,0.0014825056818181374,0.0015963257574999625,-0.00011382007568182511
2021-08-31,0.0007383034090908624,0.0009108409081817749,-0.00017253749909091254
2021-09-30,-0.0015795238636363,-0.0015906704544318,1.1146590795500051e-05
2021-10-31,-0.00164188259013525,-0.00234928409090905,0.0007074015007737999
2021-11-30,0.0007480119227994,5.8127991022715e-05,0.000689883931776685
2021-12-31,0.0002679384559884375,0.000182174999999975,8.57634559884625e-05
2022-01-31,-0.0024063979076478625,-0.0030045624999999873,0.0005981645923521248
2022-02-28,-0.0033048888888888624,-0.0029583351190475876,-0.0003465537698412748
2022-03-31,-0.002045336413043437,-0.00224999402135865,0.0002046576083152129
2022-04-30,-0.004326024085048612,-0.0056567823226544,0.001330758237605788
2022-05-31,-0.0020015292353169623,-0.0032232499401913623,0.0012217207048744
2022-06-30,-0.00499135876534085,-0.005282495454545387,0.0002911366892045372
2022-07-31,0.0041007708333333,0.0033005636897023,0.0008002071436310002
2022-08-31,0.0007673211697722125,-0.0001387376294384,0.0009060587992106126
2022-09-30,-0.006346633399209475,-0.007383368971660063,0.0010367355724505874
2022-10-31,-0.0044300937499999376,-0.003908939502321375,-0.0005211542476785628
2022-11-30,0.0023279880952380497,0.00294607186162875,-0.0006180837663907002
2022-12-31,-0.0009950173611110876,0.00106577397140695,-0.0020607913325180376
2023-01-31,0.00030929292929294985,-0.0004072444264068751,0.000716537355699825
2023-02-28,-0.0019358068181817498,-0.0014362954545453876,-0.0004995113636363621
2023-03-31,0.0002572840909090745,-9.780652173917535e-05,0.00035509061264824986
2023-04-30,0.000188809659090875,2.6680132850274708e-05,0.00016212952624060028
2023-05-31,0.0001870687500000133,-0.0002877361111111128,0.0004748048611111261
2023-06-30,-0.0011444249999999884,0.0003005113636363623,-0.0014449363636363506
2023-07-31,-0.0007559083333332625,-0.0005168208874458625,-0.00023908744588739994
2023-08-31,-0.000891879166666625,-0.0007065274327121374,-0.00018535173395448762
2023-09-30,-0.0011589803571428374,-0.0011525797101448875,-6.400646997949946e-06
2023-10-31,-0.001840458495670925,-0.0015914415584415377,-0.0002490169372293873
2023-11-30,0.0028713441558441,0.002849247727272675,2.209642857142497e-05
2023-12-31,0.0051460843301435,0.004363785119047588,0.0007822992110959118
2024-01-31,-0.000821118421052575,-0.0010826083333332875,0.0002614899122807125
2024-02-29,-0.0012695741341991,-0.0011664769647019247,-0.00010309716949717532
2024-03-31,0.00032805595238093746,0.0009156138965201,-0.0005875579441391625
2024-04-30,-0.0011201273808928375,-0.001460894345238025,0.0003407669643451874
2024-05-31,-0.0003443145560389125,-0.0002653719591097252,-7.894259692918726e-05
2024-06-30,-0.0002703626680681747,0.0005581975543478125,-0.0008285602224159872
2024-07-31,0.0005276192792934495,0.000743533695652126,-0.00021591441635867648
2024-08-31,0.002281495553547375,0.0019808663043478,0.0003006292491995752
2024-09-30,0.0006145367957304874,0.0004312142857142881,0.00018332251001619933
2024-10-31,-0.00047910300156050003,-0.0010516517857143124,0.0005725487841538124
2024-11-30,-0.000547062319112325,-0.0005402662267080125,-6.796092404312494e-06
2024-12-31,0.0013607151143055249,0.0005165692460317374,0.0008441458682737874
