Date,CH,DE,ES,FR,IT,NL,UK
2015-02-28,-0.07520897577801607,0.7075794349975805,0.18205434390631017,0.41853638068011734,0.5175485747030601,0.6082254272899226,-0.13387419543777412
2015-03-31,-0.2035521373567095,0.342788576619352,0.12377143753983032,0.27847621589751814,0.605189954455105,0.6116857911646116,-0.0750893600215379
2015-04-30,-0.13406401675248206,0.3023473456720591,0.3014747953358717,0.4207194696750068,0.6588809078542547,0.6115117625998491,-0.0741168410653668
2015-05-31,-0.09701578938939791,0.5465432006154339,0.6698491574662387,0.5103471608257856,0.4891135926697572,0.6584739401483947,0.0023660861988681688
2015-06-30,-0.10942834946192527,0.5204717093949572,0.7763573447701587,0.4290624547928156,0.4767474304649889,0.36712359613345885,-0.764630875282613
2015-07-31,-0.21243979197237572,0.3047987891395931,0.3714862482183114,0.08703293923998075,0.10366154910832227,-0.009502457841333481,-0.8697030523818639
2015-08-31,0.008071373659565046,-0.14848391633535735,-0.07577675032014804,-0.10560314857921987,0.04437217856535867,-0.869655081331034,-0.5766615383848841
2015-09-30,0.29737417467957206,0.016622698334877225,0.14250730080081897,0.10772937702186154,0.29392705335629177,-0.4868842710513165,-0.5698278263491987
2015-10-31,0.0819055426008661,0.010523191677878595,0.024539486678242194,-0.08656787875548964,-0.06812772677638897,-0.45866656968271685,-0.5881692452067823
2015-11-30,0.2323218953274435,0.057642596817009006,0.1547106241749384,0.034733310288739,-0.07146728040268553,-0.37618082113419776,-0.4648814760802316
2015-12-31,0.2379241373707621,0.1177509936442191,0.06202091904098346,0.04555801535585815,-0.0964756202415697,-0.20378414822700955,-0.5060984866489451
2016-01-31,0.3035762019282196,0.4160470723390208,0.30779782741175726,0.41573658390342955,-0.43827114090571045,0.1417158927782559,-0.20025909189429583
2016-02-29,0.5431789512575856,0.7876428227926353,0.5994096806577062,0.7230147821360006,-0.45575177884123874,0.3292766134822624,-0.12267338774480441
2016-03-31,0.6655691144149698,0.78764911927787,0.5987012774620128,0.7816132784899679,-0.47128913349880786,0.24376510896974704,-0.3999091390410445
2016-04-30,0.4938917883320686,0.5851969325145271,0.38535674257236663,0.7342397299814898,-0.5468868280360902,0.2311506323551059,-0.3900665612722253
2016-05-31,0.4286216847102052,0.4614786453405899,0.30029324528181267,0.5833658591190738,-0.3344054647814064,0.19645253943247443,-0.35311050762283863
2016-06-30,0.3803082239957577,0.4822832491866671,0.27362612821732274,0.5702060340505516,-0.2418784742414277,0.14369132351653713,-0.41008448474727555
2016-07-31,0.054018073933625024,0.4008949551193914,0.27356742297594544,0.5747541306228147,-0.27351554049736393,0.16760218774274407,-0.3955954042106022
2016-08-31,-0.1524557246446298,0.25179344636580153,-0.03557417931694227,0.6935689496052941,-0.6113046675297038,0.7600667667706765,0.28087753636813173
2016-09-30,-0.3430238240468641,0.16079903477727883,-0.330423807612491,0.5490015678434522,-0.5974490627163234,0.968419475653939,0.2455854248990875
2016-10-31,-0.399682400373774,-0.4394790758756048,-0.6755640277401769,-0.5719113167089328,-0.6642307212501208,-0.5293349302257495,0.19367391394126873
2016-11-30,-0.39954964410816174,-0.31548799392630633,-0.3857257859846788,-0.580458498887784,-0.5898433069845598,-0.5058055761462887,0.10953003283153089
2016-12-31,-0.364212697682302,-0.4339158560303225,-0.5330352358342578,-0.45468135544934113,0.1209866593452853,0.2866871623649536,0.124110348963654
2017-01-31,-0.6050121118220625,-0.001755053242401511,-0.7650925222379453,-0.2844087271776468,0.6125783109537635,0.6366438469461406,0.3799255489223111
2017-02-28,-0.44762238837672447,-0.2583649394844862,-1.182046692088607,-0.6101992200714969,0.4263388426461736,0.23371116154749663,0.1191606535470738
2017-03-31,-0.6760651853910628,-0.24010863166414648,-0.7535482480032205,-0.6453011905574295,0.28105970667579644,0.20650703734766307,0.1780698648473113
2017-04-30,-0.663166678021323,-0.2633045306989925,-0.7078055358021658,-0.785116612851315,0.3842575487020724,0.11789420459012284,0.24134427655671237
2017-05-31,-0.6992794503485417,-0.1952838193567784,-0.7973398005954982,-0.6526925949567899,0.26134871969100276,0.26930477802783165,-0.10165452565818836
2017-06-30,-0.7242908549850088,0.7703575767103926,-0.028296868012285342,0.034659409484242176,1.2961143808251196,0.10612996543998177,0.09674951528479593
2017-07-31,-0.75802271867755,1.0945398562028763,0.25836629792341487,0.4074993875751132,1.2659768845601245,0.08965472670519466,0.32686901750189307
2017-08-31,-0.4664668847748357,1.3463772953377366,0.40551547772116686,0.41553261186790297,1.2562547962467374,0.22101390350801603,0.333468916749592
2017-09-30,-0.8200110314282697,0.8445432320229996,0.40054229229629384,0.08725828421964343,1.1529764174239505,-0.1354072552269886,0.5960917387458513
2017-10-31,-0.2015748767041991,0.6749105386873449,0.5964339007730697,-0.08594175231914516,1.3762229521604679,-0.42300235273529596,0.49126548469593445
2017-11-30,-0.23747712284995418,0.6359675252979285,0.8565643130984789,0.07158306132014051,1.337284743780225,-0.2617167367987285,0.5222542833747724
